lat,lon,Fatalities
7.2,38.6,1
7.2,38.6,0
7.2,38.6,3
7.2,38.6,0
7.2,38.6,0
7.2,38.6,0
7.2,38.6,0
7.2,38.6,0
7.2,38.6,0
7.2,38.6,0
7.2049,39.1394,1
7.2135,48.851,3
7.2135,48.851,0
7.21667,38.9167,0
7.21667,38.9167,2
7.21667,38.9167,0
7.21667,38.9167,1
7.21667,38.9167,0
7.21667,38.9167,0
7.2167,3.5167,0
7.2167,42.7,20
7.2333,9.7,10
7.2333,3.0333,0
7.2357,6.9256,0
7.25,39.3333,1
7.25,39.9333,0
7.2526,5.1931,0
7.2526,5.1931,0
7.2526,5.1931,1
7.2526,5.1931,0
7.2526,5.1931,0
7.2526,5.1931,0
7.2526,5.1931,0
7.2526,5.1931,0
7.2526,5.1931,0
7.2526,5.1931,0
7.2526,5.1931,0
7.2526,5.1931,0
7.2667,9.9833,20
7.2733,28.6839,0
7.2733,28.6839,0
7.2733,28.6839,0
7.2733,28.6839,0
7.2733,28.6839,6
7.2733,28.6839,1
7.2733,28.6839,2
7.2827,6.0878,1
7.2827,6.0878,1
7.28333,38.35,0
7.28333,38.35,5
7.28333,38.35,2
7.28333,38.35,2
7.28333,38.35,1
7.28333,38.35,5
7.28333,38.35,7
7.28333,38.35,4
7.28333,39.8167,0
7.28333,39.8167,0
7.2887,8.5446,0
7.2998,27.7073,2
7.3167,13.5833,0
7.3167,13.5833,0
7.3179,8.9951,0
7.3179,8.9951,0
7.3179,8.9951,1
7.3179,8.9951,2
7.3258,3.9403,1
7.33,38.33,0
7.3333,38.6667,0
7.3333,38.6667,1
7.3333,38.6667,0
7.3333,38.6667,1
7.35,34.02,0
7.3588,7.0994,1
7.36667,40.2167,0
7.36667,40.2167,0
7.36667,40.2167,0
7.3667,4.05,1
7.3706,7.6253,1
7.3878,3.8964,0
7.3878,3.8964,1
7.3878,3.8964,0
7.3878,3.8964,0
7.3878,3.8964,0
7.3878,3.8964,0
7.3878,3.8964,0
7.3878,3.8964,0
7.3878,3.8964,0
7.3878,3.8964,0
7.3878,3.8964,0
7.3878,3.8964,0
7.3932,30.476,0
7.4,32.0667,3
7.4,32.0667,3
7.4,32.0667,3
7.4,27.61,0
7.43,29.76,10
7.43,29.76,10
7.4333,11.8,25
7.4477,5.6204,2
7.4667,4.5667,0
7.4667,4.5667,0
7.4667,4.5667,0
7.4667,9.2,0
7.4667,4.5667,0
7.4667,4.5667,0
7.4667,4.5667,0
7.4667,4.5667,0
7.4696,5.7362,0
7.4799,9.2067,15
7.5,36.5167,0
7.5,9.3333,10
7.5,9.3333,3
7.5,9.3333,2
7.5,9.3333,9
7.5,9.3333,20
7.5,9.3333,0
7.5,11.3667,44
7.5,11.3667,1
7.5,9.3333,2
7.5,9.3333,2
7.5,9.3333,8
7.5119,49.4129,0
7.5167,9.6167,5
7.5167,9.6167,8
7.5167,5.75,0
7.5283,3.9119,0
7.5283,3.9119,1
7.53132,39.4297,2
7.5333,3.4167,0
7.5333,10.4167,0
7.53333,39.25,0
7.53333,39.25,1
7.53333,39.25,1
7.53333,39.25,0
7.5346,27.7722,0
7.55583,45.2892,10
7.5618,8.8887,0
7.5618,8.8887,1
7.5618,8.8887,0
7.5618,8.8887,4
7.5618,8.8887,2
7.5688,9.0239,9
7.5818,28.0346,0
7.5818,28.0346,3
7.58333,38.9,0
7.58333,38.9,1
7.5965,9.7056,5
7.6,27.7,0
7.6067,28.8209,2
7.6067,28.8209,5
7.6067,28.8209,0
7.6067,28.8209,40
7.61667,39.5,2
7.61667,39.5,0
7.61667,39.5,0
7.61667,39.5,0
7.61667,39.5,0
7.621,5.2215,1
7.621,5.2215,0
7.621,5.2215,0
7.621,5.2215,0
7.621,5.2215,0
7.621,5.2215,0
7.621,5.2215,0
7.621,5.2215,0
7.621,5.2215,0
7.621,5.2215,0
7.621,5.2215,0
7.621,5.2215,0
7.621,5.2215,0
7.621,5.2215,0
7.621,5.2215,0
7.621,5.2215,0
7.621,5.2215,0
7.6333,4.1833,0
7.6333,4.1833,0
7.63333,39.8167,1
7.63333,38.7,0
7.63333,37.25,0
7.64,26.32,0
7.6537,27.6741,0
7.66667,36.8333,2
7.66667,36.8333,0
7.66667,36.8333,0
7.66667,36.8333,0
7.66667,36.8333,0
7.66667,36.8333,85
7.66667,36.8333,0
7.66667,36.8333,0
7.66667,36.8333,0
7.66667,36.8333,0
7.66667,36.8333,0
7.66667,36.8333,0
7.66667,36.8333,0
7.66667,40.2,4
7.66667,36.8333,0
7.66667,36.8333,0
7.66667,36.8333,0
7.66667,36.8333,0
7.66667,36.8333,0
7.66667,36.8333,3
7.66667,36.8333,0
7.66667,36.8333,0
7.66667,36.8333,0
7.66667,36.8333,0
7.66667,36.8333,0
7.66667,36.8333,0
7.6813,6.4286,0
7.6813,6.4286,0
7.68333,39.25,0
7.68333,39.25,0
7.68333,39.25,0
7.68333,39.25,0
7.68333,39.25,0
7.68333,39.25,0
7.68333,39.25,0
7.68333,39.25,0
7.6897,7.0438,0
7.693,27.9027,0
7.693,27.9027,0
7.7,29.6667,11
7.7,29.6667,11
7.7,29.6667,1
7.7,29.6667,3
7.7,29.6667,3
7.7093,5.0447,0
7.7166,8.899,3
7.71667,38.65,0
7.71667,36.9833,0
7.71667,38.65,1
7.71667,38.65,0
7.7167,27.85,0
7.7167,27.85,0
7.7167,10.05,7
7.7167,27.85,0
7.7177,28.0071,1
7.7177,28.0071,0
7.7177,28.0071,1
7.7177,28.0071,1
7.7177,28.0071,0
7.7177,28.0071,1
7.7177,28.0071,0
7.7177,28.0071,1
7.7177,28.0071,1
7.7177,28.0071,3
7.7177,28.0071,0
7.7177,28.0071,0
7.7177,28.0071,9
7.7177,28.0071,0
7.7177,28.0071,10
7.7177,28.0071,3
7.7177,28.0071,0
7.7177,28.0071,0
7.7177,28.0071,1
7.7177,28.0071,0
7.7177,28.0071,0
7.7177,28.0071,0
7.7177,28.0071,2
7.7177,28.0071,1
7.7177,28.0071,0
7.7177,28.0071,0
7.7177,28.0071,9
7.7177,28.0071,0
7.7177,28.0071,10
7.7177,28.0071,10
7.7177,28.0071,10
7.7177,28.0071,2
7.7177,28.0071,0
7.7177,28.0071,0
7.7177,28.0071,1
7.7177,28.0071,0
7.7177,28.0071,1
7.7177,28.0071,1
7.7177,28.0071,0
7.7177,28.0071,0
7.7177,28.0071,0
7.7177,28.0071,3
7.7177,28.0071,10
7.7177,28.0071,10
7.7177,28.0071,10
7.7177,28.0071,0
7.7177,28.0071,1
7.7177,28.0071,0
7.7177,28.0071,0
7.7177,28.0071,0
7.7177,28.0071,0
7.7177,28.0071,10
7.7177,28.0071,0
7.7177,28.0071,1
7.7177,28.0071,2
7.7177,28.0071,2
7.7177,28.0071,0
7.7177,28.0071,2
7.7177,28.0071,2
7.7177,28.0071,1
7.7177,28.0071,2
7.7177,28.0071,5
7.7177,28.0071,0
7.7177,28.0071,1
7.7177,28.0071,0
7.7179,26.2162,0
7.7179,26.2162,0
7.7223,7.0616,1
7.7223,7.0616,1
7.724,9.6,5
7.7258,30.248,1
7.7258,30.248,0
7.7303,27.8034,0
7.7333,12.75,0
7.7411,8.5121,0
7.7411,8.5121,0
7.7411,8.5121,71
7.7411,8.5121,7
7.7411,8.5121,0
7.7411,8.5121,0
7.7411,8.5121,1
7.7411,8.5121,0
7.7411,8.5121,0
7.7411,8.5121,0
7.7411,8.5121,0
7.746,31.6892,275
7.75,39.15,1
7.75,38.6667,0
7.75,39.15,0
7.75,39.15,3
7.75,38.6667,0
7.75,38.6667,0
7.7508,31.4087,3
7.7508,31.4087,2
7.7508,31.4087,2
7.7508,31.4087,3
7.7508,31.4087,3
7.7508,31.4087,3
7.7508,31.4087,3
7.7508,31.4087,3
7.7508,31.4087,3
7.7508,31.4087,0
7.7573,8.7521,2
7.7667,4.9,0
7.7667,4.5667,0
7.7667,4.5667,1
7.7667,4.5667,0
7.7667,4.5667,0
7.7667,4.5667,0
7.7667,4.5667,0
7.7667,4.5667,0
7.7682,5.7471,0
7.7708,15.3568,1
7.7708,15.3568,0
7.7708,15.3568,2
7.7708,15.3568,0
7.7709,27.7019,5
7.7709,27.7019,2
7.779,33.0023,0
7.779,33.0023,1
7.779,33.0023,1
7.779,33.0023,10
7.78333,39.8167,1
7.7883,27.1531,0
7.7883,27.1531,2
7.7897,5.5106,1
7.79,27.63,0
7.7998,5.3324,1
7.8,39.4333,4
7.8,11.1,25
7.8024,6.743,0
7.8024,6.743,1
7.8024,6.743,0
7.8024,6.743,0
7.8024,6.743,0
7.8024,6.743,1
7.8024,6.743,0
7.8024,6.743,0
7.8024,6.743,0
7.8024,6.743,0
7.8024,6.743,0
7.8024,6.743,0
7.81306,44.4356,6
7.81306,44.4356,5
7.8155,8.8604,0
7.81667,39.7833,1
7.81667,39.7833,0
7.828,7.8141,0
7.828,7.8141,1
7.828,7.8141,9
7.828,7.8141,60
7.828,7.8141,3
7.828,7.8141,10
7.8287,6.0731,0
7.8333,38.2333,0
7.83333,36.5333,0
7.83333,36.5333,0
7.83333,36.5333,0
7.8452,5.1831,1
7.85,3.9333,0
7.85,36.65,0
7.85,9.7833,4
7.85,9.7833,3
7.8667,10.9667,3
7.8667,10.9667,6
7.8669,8.0611,60
7.8677,8.0949,60
7.8677,8.0949,3
7.8731,8.046,60
7.8782,25.6885,0
7.8782,25.6885,0
7.8782,25.6885,0
7.8782,25.6885,0
7.9081,4.5809,0
7.9089,29.0933,12
7.9089,29.0933,0
7.9145,8.6872,1
7.93333,38.7167,11
7.93333,38.7167,0
7.93333,38.7167,0
7.93333,38.7167,1
7.93333,38.7167,0
7.9456,29.8343,1
7.95,39.1333,36
7.95,39.1333,0
7.95,39.1333,0
7.95,39.1333,0
7.95,39.1333,0
7.95,39.1333,5
7.95,39.1333,0
7.95,39.1333,0
7.95,39.1333,0
7.95,39.1333,0
7.95,39.1333,0
7.9666,49.85,0
7.967,8.0462,5
7.9975,7.8312,10
8,39,2
8,39,0
8,39,0
8,39,0
8,39,0
8,39,0
8,39,0
8,37,0
8.0036,46.9967,2
8.0036,46.9967,0
8.0162,26.0681,0
8.0167,4.1333,0
8.03846,39.0158,0
8.0569,47.0933,0
8.0569,47.0933,0
8.06029,39.5615,1
8.08333,40.7,1
8.0862,46.7501,10
8.0862,46.7501,0
8.0862,46.7501,0
8.0948,28.6524,1
8.1,5.15,0
8.1,45.3667,0
8.1,9.1333,0
8.1,45.3667,27
8.1234,31.4289,0
8.131,30.0148,1
8.131,30.0148,1
8.131,30.0148,1
8.131,30.0148,1
8.131,30.0148,1
8.131,30.0148,1
8.131,30.0148,1
8.131,30.0148,0
8.131,30.0148,46
8.131,30.0148,0
8.131,30.0148,2
8.131,30.0148,4
8.1333,42.3,3
8.1333,8.8,0
8.1333,4.2667,0
8.1333,42.3,5
8.13333,39.2333,0
8.13333,39.2333,0
8.15,39.35,1
8.15,39.35,0
8.15548,38.826,1
8.15548,38.826,0
8.15548,38.826,0
8.1555,38.826,0
8.16667,40.7833,7
8.16667,40.7833,7
8.16667,40.7833,7
8.16667,40.7833,0
8.16667,40.7833,15
8.16667,40.7833,0
8.16667,40.7833,0
8.16667,40.7833,0
8.1667,27.7833,0
8.1833,9.75,1
8.1833,9.75,3
8.1833,9.75,30
8.1833,9.75,2
8.1833,9.75,5
8.19,30.32,10
8.19,30.32,3
8.19,30.32,0
8.19,30.11,4
8.2,34.2667,5
8.22,30.22,6
8.22,30.22,14
8.22,30.22,1
8.22056,43.5572,10
8.22056,43.5572,7
8.2424,47.2256,0
8.2424,47.2256,0
8.2476,46.7505,0
8.25,40.1333,0
8.25,34.5833,2
8.25,34.5833,2
8.25,34.5833,0
8.25,34.5833,10
8.25,35.2167,0
8.25,34.5833,0
8.25,5.55,0
8.25,34.5833,6
8.25,34.5833,14
8.25,34.5833,7
8.2516,46.3157,0
8.2516,46.3157,0
8.2516,46.3157,0
8.2516,46.3157,2
8.2516,46.3157,0
8.2516,46.3157,1
8.2516,46.3157,0
8.2516,46.3157,0
8.2516,46.3157,0
8.2516,46.3157,0
8.2516,46.3157,0
8.2516,46.3157,0
8.2516,46.3157,0
8.2516,46.3157,0
8.2516,46.3157,0
8.2516,46.3157,0
8.2516,46.3157,0
8.2516,46.3157,0
8.25611,44.1567,10
8.25611,44.1567,5
8.26,30.2,5
8.26,30.2,0
8.26,30.2,0
8.26,30.2,3
8.26,30.2,3
8.26,30.2,3
8.2712,30.231,11
8.2761,7.9903,8
8.28287,41.8457,7
8.2833,39.7,0
8.2833,39.7,1
8.2833,39.7,0
8.2833,39.7,0
8.28333,37.7833,0
8.285,27.9762,5
8.285,27.9762,0
8.285,27.9762,0
8.285,27.9762,0
8.285,27.9762,1
8.2912,46.1452,1
8.2936,30.1326,1
8.2936,30.1326,1
8.2936,30.1326,1
8.2936,30.1326,1
8.2936,30.1326,0
8.2936,30.1326,1
8.2936,30.1326,2
8.2936,30.1326,2
8.2936,30.1326,2
8.2936,30.1326,0
8.2936,30.1326,0
8.2936,30.1326,45
8.2936,30.1326,10
8.2936,30.1326,10
8.2936,30.1326,10
8.2936,30.1326,25
8.2936,30.1326,10
8.2936,30.1326,28
8.2936,30.1326,5
8.2936,30.1326,5
8.2936,30.1326,0
8.2936,30.1326,2
8.2936,30.1326,0
8.2936,30.1326,4
8.2936,30.1326,2
8.2936,30.1326,0
8.2936,30.1326,1
8.29594,35.5821,0
8.29594,35.5821,0
8.29594,35.5821,0
8.3207,30.0105,10
8.3207,30.0105,10
8.3207,30.0105,0
8.3207,30.0105,0
8.3267,47.0628,1
8.3327,29.6818,5
8.3499,29.0832,3
8.3499,29.0832,5
8.3537,50.1863,10
8.3537,50.1863,0
8.36667,33.7667,60
8.36667,33.7667,208
8.3667,8.7667,0
8.3667,8.7667,3
8.3736,46.9862,1
8.3789,7.0844,0
8.3833,8.35,0
8.4022,14.1698,0
8.4064,48.4819,0
8.4064,48.4819,1
8.4064,48.4819,1
8.4064,48.4819,0
8.4064,48.4819,0
8.4064,48.4819,0
8.4064,48.4819,0
8.4064,48.4819,0
8.4064,48.4819,2
8.4064,48.4819,1
8.4064,48.4819,1
8.4064,48.4819,0
8.4064,48.4819,0
8.4064,48.4819,1
8.4064,48.4819,1
8.4064,48.4819,0
8.4064,48.4819,0
8.4064,48.4819,0
8.4064,48.4819,0
8.4064,48.4819,1
8.4064,48.4819,18
8.4064,48.4819,18
8.4064,48.4819,17
8.4064,48.4819,0
8.4064,48.4819,17
8.4064,48.4819,1
8.4064,48.4819,0
8.4064,48.4819,0
8.4064,48.4819,0
8.4064,48.4819,0
8.4064,48.4819,0
8.4065,33.1888,24
8.43333,39.0333,0
8.4384,46.3319,2
8.4406,46.8422,0
8.4406,46.8422,0
8.4408,46.4648,0
8.45,39.2833,0
8.45,36.35,0
8.45,36.35,0
8.4541,46.7083,10
8.4541,46.7083,0
8.4541,46.7083,0
8.4541,46.7083,0
8.4541,46.7083,0
8.4541,46.7083,0
8.4541,46.7083,0
8.4541,46.7083,0
8.4541,46.7083,0
8.4541,46.7083,0
8.4541,46.7083,0
8.4541,46.7083,0
8.4558,48.3913,1
8.456,36.353,0
8.4624,25.681,0
8.4624,25.681,1
8.4624,25.681,2
8.4624,25.681,1
8.4624,25.681,1
8.4624,25.681,0
8.4624,25.681,0
8.4624,25.681,0
8.4624,25.681,18
8.4624,25.681,17
8.4624,25.681,3
8.4624,25.681,0
8.4636,24.8016,0
8.4667,6.95,2
8.4667,6.95,1
8.4667,36.164,0
8.4667,28.4738,0
8.4667,6.95,0
8.4667,6.95,0
8.468,30.3073,45
8.4736,47.3544,1
8.4736,47.3544,0
8.4736,47.3544,0
8.4736,47.3544,1
8.4736,47.3544,0
8.4736,47.3544,1
8.4736,47.3544,0
8.4736,47.3544,0
8.4736,47.3544,5
8.4736,47.3544,0
8.4736,47.3544,0
8.4736,47.3544,0
8.4736,47.3544,2
8.4736,47.3544,1
8.4736,47.3544,0
8.4736,47.3544,1
8.4736,47.3544,0
8.4736,47.3544,0
8.4736,47.3544,0
8.4736,47.3544,0
8.4736,47.3544,0
8.4736,47.3544,0
8.4736,47.3544,0
8.4736,47.3544,2
8.4736,47.3544,0
8.4736,47.3544,0
8.4736,47.3544,10
8.4736,47.3544,1
8.4736,47.3544,0
8.4736,47.3544,0
8.4736,47.3544,1
8.4736,47.3544,0
8.4736,47.3544,0
8.4736,47.3544,0
8.4736,47.3544,0
8.4736,47.3544,0
8.4736,47.3544,0
8.4736,47.3544,0
8.4739,46.2906,1
8.4739,46.2906,0
8.4833,8.5167,2
8.4833,8.5167,1
8.4833,8.5167,0
8.4833,8.5167,0
8.48333,39.3,0
8.48333,34.5833,1
8.48333,34.5833,0
8.48333,34.5833,0
8.48333,34.5833,0
8.48333,38.4333,0
8.48333,34.5833,0
8.5,39.55,1
8.5,39.55,1
8.5,4.55,0
8.5,4.55,0
8.5,4.55,0
8.5,4.55,0
8.5,4.55,0
8.5,4.55,0
8.5167,45.4667,0
8.5167,8.05,0
8.5167,8.05,0
8.5206,7.2306,3
8.5268,48.1737,0
8.5268,48.1737,0
8.5294,7.7242,0
8.5294,7.7242,0
8.5294,7.7242,10
8.5333,10.1333,0
8.5333,10.4667,31
8.5333,10.4667,2
8.5333,10.4667,6
8.53333,34.8,3
8.53333,34.8,5
8.53333,34.8,0
8.53333,34.8,2
8.53333,34.8,0
8.53333,34.8,1
8.53333,34.8,10
8.53417,37.9651,0
8.53417,37.9651,0
8.53417,37.9651,1
8.53417,37.9651,1
8.53417,37.9651,0
8.53417,37.9651,0
8.53417,37.9651,0
8.5348,28.1114,0
8.5348,28.1114,0
8.5348,28.1114,1
8.5358,46.5906,0
8.5358,46.5906,0
8.5358,46.5906,1
8.5364,48.044,0
8.543,47.4831,0
8.55,39.2667,0
8.55,39.2667,0
8.55,39.2667,0
8.55,39.2667,0
8.55,39.2667,0
8.55,39.2667,0
8.55,39.2667,2
8.55,39.2667,7
8.55,39.2667,0
8.55,39.2667,0
8.55,39.2667,0
8.55,39.2667,0
8.55,39.2667,4
8.55,39.2667,0
8.55,39.2667,0
8.55,39.2667,0
8.55,39.2667,0
8.55,39.2667,0
8.55,39.2667,0
8.5528,46.2239,0
8.5528,46.2239,0
8.5528,46.2239,0
8.5528,46.2239,0
8.5528,46.2239,0
8.5528,46.2239,0
8.56667,41.4667,13
8.56667,41.4667,6
8.5667,16.0833,0
8.5667,16.0833,3
8.5667,16.0833,0
8.5667,16.0833,0
8.5667,16.0833,0
8.57,33.11,10
8.57222,41.5019,1
8.57286,36.1208,10
8.5762,27.5922,1
8.5803,46.4018,0
8.5803,46.4018,0
8.58333,40.3167,0
8.58333,40.3167,0
8.58333,40.3167,0
8.5862,47.2586,0
8.58679,39.1211,0
8.598,28.4738,2
8.59973,40.6851,4
8.59973,40.6851,5
8.59973,40.6851,5
8.6,33.0667,0
8.6,33.0667,0
8.6,33.0667,0
8.6,33.0667,0
8.6,33.0667,0
8.6,40.3167,0
8.6,35.7333,0
8.6,40.3167,0
8.6,33.0667,0
8.6,33.0667,0
8.6,33.0667,0
8.6,33.0667,0
8.6,33.0667,0
8.6,33.0667,0
8.6,33.0667,10
8.6,33.0667,5
8.6,40.3167,7
8.6021,47.3323,0
8.6035,33.1028,0
8.6035,33.1028,10
8.6048,29.9905,1
8.6048,29.9905,1
8.6048,29.9905,1
8.6048,29.9905,1
8.6048,29.9905,1
8.6048,29.9905,1
8.6048,29.9905,1
8.6048,29.9905,0
8.6048,29.9905,0
8.6048,29.9905,5
8.6048,29.9905,0
8.6048,29.9905,5
8.6048,29.9905,2
8.6048,29.9905,4
8.6048,29.9905,3
8.6048,29.9905,7
8.6048,29.9905,1
8.6048,29.9905,1
8.61667,40.45,0
8.62,46.4981,0
8.62,46.4981,0
8.6333,10.7667,3
8.6333,10.7667,0
8.6333,47.6833,0
8.63333,38.05,0
8.6593,32.7177,10
8.6593,32.7177,6
8.6593,32.7177,7
8.66667,38.2167,0
8.66667,40.7,0
8.6667,36.75,0
8.6667,36.75,0
8.6667,36.75,0
8.6715,47.1586,0
8.68333,38.8833,0
8.6978,46.6137,2
8.6996,16.0679,0
8.7,34.2333,0
8.7167,8.5333,1
8.72,40.64,12
8.72,40.64,6
8.73333,37.4667,0
8.73333,40.65,1
8.73333,40.65,0
8.73333,40.65,11
8.73333,37.4667,1
8.73333,37.4667,0
8.75,38.983,75
8.75,38.983,0
8.75,36.5,0
8.75,38.983,0
8.75,36.5,3
8.75,36.5,0
8.75,36.5,1
8.75,36.5,1
8.76,28.43,2
8.76,28.43,0
8.7667,12.15,0
8.77,29.91,18
8.78333,38.3333,2
8.78333,34.7833,1
8.78333,40.2833,0
8.78333,39.2667,0
8.7863,27.4015,0
8.7863,27.4015,0
8.7863,27.4015,0
8.7863,27.4015,0
8.7863,27.4015,0
8.7863,27.4015,0
8.7863,27.4015,0
8.7863,27.4015,1
8.79,28.52,1
8.8,37.65,0
8.8,37.65,0
8.8,32.61,0
8.8,32.61,10
8.81667,40.5167,0
8.81667,40.5167,0
8.81667,40.5167,0
8.8167,4.9833,5
8.83333,35.75,0
8.8481,38.4984,0
8.8481,38.4984,0
8.8486,7.8736,0
8.85,35.05,0
8.85,38.0167,0
8.8556,8.0611,0
8.86667,38.7833,0
8.86667,38.7833,67
8.86897,42.1233,0
8.86897,42.1233,0
8.86897,42.1233,0
8.86897,42.1233,0
8.86897,42.1233,0
8.86897,42.1233,0
8.8833,11.3667,0
8.8833,29.85,0
8.8833,29.85,3
8.8964,7.2431,0
8.8964,7.2431,0
8.8964,7.2431,0
8.8964,7.2431,1
8.89643,38.7891,0
8.89643,38.7891,2
8.9,39.9167,0
8.9,37,0
8.9,36.4833,1
8.9,37,0
8.9,39.9167,0
8.9041,40.7819,0
8.90413,40.7819,1
8.90413,40.7819,0
8.90413,40.7819,0
8.90413,40.7819,2
8.90413,40.7819,7
8.90413,40.7819,0
8.90413,40.7819,0
8.90413,40.7819,0
8.90858,40.5166,0
8.90858,40.5166,0
8.90858,40.5166,8
8.9142,7.8889,0
8.9161,45.3042,0
8.91667,38.6167,0
8.91667,38.65,0
8.91667,38.65,0
8.91667,38.65,0
8.91667,38.6167,0
8.91667,38.6167,0
8.91667,38.6167,0
8.91667,38.6167,0
8.9167,38.6167,0
8.9167,8.3833,0
8.9272,31.77,2
8.9333,36.5833,2
8.9333,8.6,0
8.9333,36.5833,0
8.93333,38.9667,0
8.93333,35.05,1
8.93333,38.9667,0
8.93333,34.5667,0
8.93333,34.5667,5
8.93333,34.5667,0
8.93333,34.5667,0
8.9348,46.6207,0
8.9414,7.0919,0
8.9433,30.7149,1
8.95,35.45,0
8.9577,46.4111,0
8.96667,37.55,0
8.967,38.6,0
8.97572,38.7271,0
8.97572,38.7271,4
8.97572,38.7271,0
8.97572,38.7271,0
8.97572,38.7271,0
8.97572,38.7271,0
8.97572,38.7271,0
8.97778,41.7806,0
8.9833,37.85,0
8.9833,37.85,0
8.9833,37.85,0
8.9833,37.85,0
8.9833,37.85,0
8.9833,37.85,0
8.9833,37.85,0
8.9833,37.85,1
8.9833,37.85,0
8.9833,37.85,0
8.9833,37.85,2
8.9833,37.85,0
8.9833,37.85,0
8.9833,37.85,0
8.9833,37.85,0
8.9833,37.85,1
8.9833,37.85,1
8.9833,37.85,0
8.9833,37.85,1
8.9833,37.85,1
8.9833,37.85,1
8.9833,37.85,2
8.9833,37.85,1
8.9833,37.85,0
8.9833,37.85,0
8.9833,37.85,1
8.9833,37.85,1
8.9833,37.85,0
8.9833,37.85,0
8.9833,37.85,5
8.9833,37.85,0
8.9833,37.85,0
8.9833,37.85,0
8.9833,37.85,0
8.9833,37.85,1
8.9833,37.85,1
8.9833,37.85,1
8.9833,37.85,1
8.9833,37.85,0
8.9833,37.85,1
8.9833,37.85,0
8.98333,40.1667,4
8.98333,40.1667,1
8.98333,40.1667,13
8.98333,40.1667,0
8.98333,34.9667,0
8.98333,34.9667,0
8.98333,34.9667,0
8.98333,34.9667,0
8.9961,7.5756,0
9,38.6667,0
9,37.3167,0
9,37.3167,0
9,37.3167,1
9,37.1667,2
9,4.5,0
9.01667,37.45,0
9.01667,34.7833,0
9.01667,34.7833,0
9.01667,35.35,0
9.0167,37.6667,0
9.0167,37.6667,0
9.0167,37.6667,0
9.0167,37.6667,0
9.0167,37.6667,1
9.0167,37.6667,1
9.0167,37.6667,1
9.0167,37.6667,0
9.0167,37.6667,0
9.0167,37.6667,0
9.0167,37.6667,0
9.01911,38.0214,0
9.01911,38.0214,0
9.01911,38.0214,0
9.0196,29.6865,0
9.0196,29.6865,0
9.0196,29.6865,0
9.0196,29.6865,0
9.0196,29.6865,0
9.0196,29.6865,10
9.0196,29.6865,3
9.0196,29.6865,0
9.02095,40.9033,2
9.02095,40.9033,9
9.02095,40.9033,3
9.0213,27.628,3
9.0213,27.628,0
9.0213,27.628,2
9.0213,27.628,1
9.0213,27.628,10
9.0213,27.628,1
9.03,41.8822,0
9.03,41.8822,2
9.03,41.8822,0
9.03,41.8822,0
9.03,41.8822,0
9.03141,38.8323,0
9.03141,38.8323,0
9.03185,36.6679,0
9.0333,38.7,0
9.0333,38.7,0
9.0333,38.7,0
9.0333,38.7,0
9.0333,38.7,0
9.0333,38.7,0
9.0333,38.7,0
9.0333,38.7,0
9.0333,38.7,0
9.0333,38.15,0
9.0333,38.7,0
9.0333,38.7,0
9.0333,38.15,0
9.0333,38.7,0
9.0333,38.15,0
9.0333,38.15,0
9.0333,38.15,1
9.0333,38.7,0
9.0333,38.15,0
9.0333,38.15,1
9.0333,38.7,0
9.0333,38.7,0
9.0333,38.15,0
9.0333,38.15,1
9.03333,38.4,0
9.03333,38.7,0
9.03333,38.7,0
9.03333,38.7,1
9.03333,38.7,0
9.03333,38.7,0
9.03333,38.7,0
9.03333,38.7,0
9.03333,38.7,0
9.03333,38.7,0
9.03333,38.7,0
9.03333,38.7,0
9.03333,38.7,2
9.03333,38.7,3
9.03333,38.7,3
9.03333,38.7,3
9.03333,38.7,1
9.03333,38.7,0
9.03333,38.7,0
9.03333,38.7,0
9.03333,38.7,0
9.03333,38.7,0
9.03333,38.7,0
9.03333,38.7,0
9.03333,36.45,1
9.03333,36.45,1
9.03333,38.7,0
9.03333,38.7,0
9.03333,36.8667,0
9.04,31.27,0
9.05,6.9833,1
9.0555,27.6182,0
9.06,27.32,10
9.06302,38.4908,1
9.06302,38.4908,0
9.06302,38.4908,0
9.06667,38.6667,0
9.06667,38.6667,0
9.06667,38.6667,2
9.06667,38.6667,0
9.06667,38.6667,0
9.0667,7.35,3
9.07766,41.1745,0
9.0826,45.7576,1
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,1
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,36.55,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,2
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,36.55,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,36.55,0
9.0833,36.55,1
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,36.55,0
9.0833,7.5333,1
9.0833,36.55,0
9.0833,7.5333,0
9.0833,36.55,2
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
